表3-33全国各民族分年龄的死亡人口数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  81,    135 310,    61 983,    73 327,    84.53,    126 944,    57 901,    69 043,    83.86,    396,    217,    179,    121.23,    766,    357,    409,    87.29,,,  80,    466,    175,    291,    60.14,    786,    461,    325,    141.85,    745,    332,    413,    80.39,    752,    312,    440,    70.91,    1 906,    875,    1 031,    84.87,,,  81,    292,    140,    152,    92.11,    196,    75,    121,    61.98,    882,    523,  359,  145.68,    268,    128,    140,    91.43,    196,    97,    99,    97.98,,,  80,    238,    95,    143,    66.43,    596,    313,    283,    110.60,    112,    56,    56,  100.00,    59,    30,    29,  103.45,    107,    44,    63,    69.84,,,  81,    49,    23,    26,    88.46,    47,    26,21,    123.81,    13,    5,    8,    62.50,    82,    34,    48,    70.83,-,-,-,-,,,  80,    22,    8,    14,    57.14,    31,    14,    17,    82.35,    28,    12,    16,  75.00,    51,    22,    29,  75.86,    15,    4,    11,  36.36,,,  81,    6,    2,    4,    50.00,    6,    5,    1,    500.00,    9,    4,    5,    80．00,    12,    5,    7,    71.43,    25,    13,    12,  108.33,,,  81,    6,    4,    2,  200.00,    9,    6,    3,  200.00,    7,    6,    1, 600.00,    36,    19,    17, 111.76,    16,    10,    6, 166.67,,,  80,    1,    1,-,-,    4,    1,    3,    33.33,    4,    4,-,-,    8,    4,    4, 100.00,-,-,-,-,,,  81,-,-,-,-,    1,-,    1,-,    2,    1,    1, 100.00,-,-,-,-,    1,-,    1,-,,,  81,-,-,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,,
  82,    122 836,    54 311,    68 525,    79.26,    115 330,    50 753,    64 577,    78.59,    316,    146,    170,    85.88,    698,    333,    365,    91.23,,,  81,    421,    153,    268,    57.09,    421,    284,    137,    207.30,    691,    329,    362,    90.88,    625,    274,    351,    78.06,    1 671,    765,    906,    84.44,,,  82,    251,    114,    137,    83.21,    163,    54,    109,    49.54,    854,    496,  358,  138.55,    238,    109,    129,    84.50,    171,    86,    85,  101.18,,,  81,    190,    77,    113,    68.14,    583,    305,    278,    109.71,    90,    36,    54,    66.67,    56,    32,    24,  133.33,    92,    44,    48,    91.67,,,  82,    49,    21,    28,    75.00,    41,    16,    25,    64.00,    11,    8,    3,  266.67,    69,    32,    37,    86.49,-,-,-,-,,,  81,    17,    9,    8,    112.50,    30,    14,    16,    87.50,    27,    7,    20,  35.00,    41,    20,    21,  95.24,    8,    2,    6,  33.33,,,  82,    11,    7,    4,    175.00,    11,    5,    6,    83.33,    4,    3,    1,  300.00,    15,    7,    8,    87.50,    19,    6,    13,    46.15,,,  82,    8,    5,    3,  166.67,    5,    3,    2,  150.00,    7,   2,    5,  40.00,    64,    40,    24, 166.67,    14,    6,    8,  75.00,,,  81,-,-,-,-,    3,2,    1,  200.00,    2,    2,-,-,    1,    1,-,-,-,-,-,-,,,  82,    2,    1,    1,  100.00,    1,-,    1,-,    1,-,    1,-,-,-,-,-,    1,-,    1,-,,,  82,    4,    3,    1,  300.00,-,-,-,-,    2,    1,    1, 100.00,-,-,-,-,-,-,-,-,,
  83,    118 645,    51 181,    67 464,    75.86,    111 589,    47 875,    63 714,    75.14,    330,    173,    157,    110．19,    709,    352,    357,    98.60,,,  82,    402,    159,    243,    65.43,    322,    196,    126,    155.56,    581,    256,    325,    78.77,    529,    246,    283,    86.93,    1 487,    643,    844,    76.18,,,  83,    265,    112,    153,    73.20,    151,    58,    93,    62.37,    785,    432,  353,  122.38,    234,    108,    126,    85.71,    141,    62,    79,    78.48,,,  82,    164,    71,    93,    76.34,    592,    288,    304,    94.74,    70,    34,    36,    94.44,    55,    33,    22,  150.00,    77,    32,    45,    71.11,,,  83,    41,    25,    16,    156.25,    42,    21,    21,    100.00,    11,    8,    3,  266.67,    73,    34,    39,    87.18,-,-,-,-,,,  82,    16,    7,    9,    77.78,    28,    17,    11,    154.55,    18,    7,    11,  63.64,    35,    16,    19,  84.21,    12,    6,    6, 100.00,,,  83,    7,    6,    1,    600.00,    11,    5,    6,    83.33,    8,    7,    1,  700.00,    11,    4,    7,    57.14,    9,    5,    4,    125.00,,,  83,    4,    3,    1,  300.00,    3,    3,    -,-,    9,    3,    6,  50.00,    29,    16,    13, 123.08,    5,    3,    2,  150.00,,,  82,-,-,-,-,    3,    1,    2,    50.00,    2,-,    2,-,    2,    2,-,-,-,-,-,-,,,  83,-,-,-,-,    1,    1,-,-,-,-,-,-,      1,-,    1,-,-,-,-,-,,,  83,    1,-,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  84,    103 048,    42 461,    60 587,    70.08,    96 777,    39 580,    57 197,    69.20,    252,    128,    124,    103.23,    598,    282,    316,    89.24,,,  83,    319,    105,    214,    49.07,    292,    193,    99,    194.95,    615,    271,    344,    78.78,    442,    205,    237,    86.50,    1 325,    574,    751,    76.43,,,  84,    229,    101,    128,    78.91,    138,    53,    85,    62.35,    634,    346,  288,  120.14,    196,    100,    96,  104.17,    142,    60,    82,    73.17,,,  83,    137,    49,    88,    55.68,    628,    282,    346,    81.50,    85,    33,    52,    63.46,    67,    44,    23,  191.30,    86,    30,    56,    53.57,,,  84,    41,    19,    22,    86.36,    38,    20,    18,    111.11,    15,    8,    7,  114.29,    60,    25,    35,    71.43,-,-,-,-,,,  83,    22,    11,    11,    100.00,    27,    17,    10,    170.00,    20,    10,    10, 100.00,    26,    9,    17,  52.94,    10,    3,    7,  42.86,,,  84,    11,    8,    3,    266.67,    9,    3,    6,    50.00,    4,    1,    3,  33.33,    12,    2,    10,    20.00,    8,    3,    5,    60.00,,,  84,    1,-,    1,-,    5,    2,    3,    66.67,    5,    2,    3,  66.67,    30,    14,    16,  87.50,    12,    9,    3,  300.00,,,  83,    5,    1,    4,    25.00,    1,-,    1,-,    4,    1,    3,  33.33,    1,-,    1,-,-,-,-,-,,,  84,    4,    1,    3,    33.33,    1,    1,-,-,    1,-,    1,-,-,-,-,-,-,-,-,-,,,  84,-,-,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,,
85-89岁,    319 635,    119 916,    199 719,    60.04,    301 055,    111 833,    189 222,    59.10,    745,    374,    371,    100.81,    1 950,    889,    1 061,    83.79,,,  84,    269,    100,    169,    59.17,    525,    323,    202,    159.90,    460,    187,    273,    68.50,    336,    140,    196,    71.43,    1 341,    552,    789,    69.96,,,85-89岁,    563,    229,    334,    68.56,    338,    79,    259,    30.50,    1 961,    961,    1 000,    96.10,    537,    227,    310,    73.23,    428,    197,    231,    85.28,,,  84,    79,    31,    48,    64.58,    470,    211,    259,    81.47,    58,    23,    35,    65.71,    65,    40,    25,  160.00,    66,    23,    43,    53.49,,,85-89岁,    163,    59,    104,    56.73,    106,    47,    59,    79.66,    35,    21,    14,  150.00,    167,    66,    101,    65.35,-,-,-,-,,,  84,    15,    5,    10,    50.00,    19,    12,    7,    1 71.43,    21,    10,    11,  90.91,    31,    10,    21,  47.62,    4,    2,    2,  100.00,,,85-89岁,    27,    17,    10,    170.00,    21,    9,    12,    75.00,    7,    3,    4,  75.00,    29,    10,    19,    52.63,    39,    12,    27,    44.44,,,85-89岁,    14,    7,    7,  100.00,    9,    5,    4,  125.00,    10,    4,    6,  66.67,    84,    43,    41, 104.88,    31,    15,    16,  93.75,,,  84,    4,    1,    3,    33.33,    4,    1,    3,    33.33,    1,-,    1,-,-,-,-,-,    2,    1,    1,  100.00,,,85-89岁,    2,-,    2,-,    1,-,    1,-,    4,    2,    2, 100.00,    1,    1,-,-,    1,-,    1,-,,,85-89岁,    6,    3,    3,  100.00,    1,-,    1,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
  85,    88 490,    35 394,    53 096,    66.66,    83 248,    33 037,    50 211,    65.80,    215,    106,    109,    97.25,    513,    228,    285,    80.00,,,85-89岁,    873,    255,    618,    41.26,    1 531,    977,    554,    176.35, 1 511,    651,    860,    75.70,    949,    402,    547,    73.49,    3 611,    1 350,    2 261,    59.71,,,  85,    165,    72,    93,    77.42,    85,    15,    70,    21.43,    531,    270,    261,  103.45,    171,    75,    96,    78.13,    128,    62,    66,    93.94,,,85-89岁,    306,    100,    206,    48.54,    1 515,    659,    856,    76.99,    187,    65,    122,    53.28,    180,    104,    76,  136.84,    178,    56,    122,    45.90,,,  85,    37,    1 3,    24,    54.17,    28,    14,    14,    100.00,    10,    6,    4,  150．00,    43,    13,    30,    43.33,-,-,-,-,,,85-89岁,    50,    20,    30,    66.67,    67,    27,    40,    67.50,    38,    23,    15,  153.33,    73,    24,    49,  48.98,    29,    11,    18,  61.11,,,  85,    10,    7,    3,    233.33,    7,    3,    4,    75.00,    1,    1,-,-,    12,    5,    7,    71.43,    12,    5,7,    71.43,,,  85,    2,-,    2,-,    2,    1,    1,  100.00,    4,-,    4,-,    29,    12,    17,  70.59,    10,    4,    6,  66.67,,,85-89岁,    6,    3,    3,  100.00,    6,    2,    4,    50.00,    9,    4,    5,  80.00,    3,    1,    2,  50.00,    2,    1,    1,  100.00,,,  85,-,-,-,-,-,-,-,-,    2,    1,    1, 100.00,    1,    1,-,-,-,-,-,-,,,  85,    3,    1,    2,    50.00,    1,-,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  86,    76 351,    29 012,    47 339,    61.29,    72 054,    27 135,    44 919,    60.41,    186,    93,    93,    100.00,    458,    212,    246,    86.18,,,  85,    247,    77,    170,    45.29,    415,    267,    148,    180.41,    427,    206,    221,    93.21,    264,    131,    133,    98.50,    1 090,    435,    655,    66.41,,,  86,    142,57,    85,    67.06,    76,    25,    51,    49.02,    439,    211,    228,    92.54,    113,    52,    61,    85.25,    91,    42,    49,    85.71,,,  85,    97,    27,    70,    38.57,    419,    188,    231,    81.39,    65,    21,    44,    47.73,    37,    24,    13,  184.62,    46,    15,    31,    48.39,,,  86,    42,    18,    24,    75.00,    26,    12,    14,    85.71,    6,    2,    4,    50.00,    36,    12,    24,    50．00,-,-,-,-,,,  85,    12,    6,    6,  100.00,    22,    8,    14,    57.14,    15,    8,    7,  114.29,    17,    6,    11,  54.55,    6,    4,    2, 200.00,,,  86,    3,    3,-,-,    7,    3,    4,    75.00,    2,-,    2,-,    5,    2,    3,    66.67,    12,    5,    7,    71.43,,,  86,    3,    1,    2,    50.00,    4,    2,    2,  100.00,    2,    2,-,-,    31,    21,    10, 210.00,    8,    5,    3, 166.67,,,  85,    1,-,    1,-,    2,    2,-,-,    2,    1,    1, 100.00,-,-,-,-,-,-,-,-,,,  86,    1,-,    1,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,  86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  87,    61828,    23 152,    38 676,    59.86,    58 364,    21 692,    36 672,    59.15,    147,    71,    76,    93.42,    375,    185,    190,    97.37,,,  86,    181,    62,    119,    52.10,    248,    164,    84,    195.24,    370,    144,    226,    63.72,    250,    90,    160,    56.25,    853,    349,    504,    69.25,,,  87,    105,    45,    60,    75.00,    60,    12,    48,    25.00,    377,    200,    177,  112.99,    121,    45,    76,    59.21,    65,    32,    33,    96.97,,,  86,    80,    34,    46,    73.91,    385,    153,    232,    65.95,    35,    14,    21,    66.67,    42,    25,    17,  147.06,    42,    13,    29,    44.83,,,  87,    32,    1 1,    21,    52.38,    17,    8,    9,    88.89,    5,    4,    1,  400.00,    31,    13,    18,    72.22,-,-,-,-,,,  86,    10,    3,    7,    42.86,    13,    7,    6,    116.67,    9,    6,    3,  200.00,    23,    7,    16,  43.75,    5,    2,    3,  66.67,,,  87,    7,    3,    4,    75.00,    2,    2,-,-,    1,    1,-,-,    2,    -,    2,-,    10,    1,    9,    11.11,,,  87,    3,    1,    2,    50.00,-,-,-,-,    2,    1,1, 100.00,    7,    5,   2, 250.00,    8,    4,    4, 100.00,,,  86,    3,    2,    1,  200.00,    2,-,    2,-,    2,-,    2,-,    1,-,    1,-,-,-,-,-,,,  87,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,-,-,-,-,,,  87,    1,    1,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
  88,    52 052,    18 395,    33 657,    54.65,    49 014,    17 127,    31 887,    53.71,    93,    49,    44,    111.36,    348,    155,    193,    80.31,,,  87,    171,    40,    131,    30.53,    231,    150,    81,    185.19,    316,    129,    187,    68.98,    194,    76,    118,    64.41,    639,    208,    431,    48.26,,,  88,    94,    38,    56,    67.86,    74,    19,    55,    34.55,    356,    162,    194,    83.51,    74,    32,    42,    76.19,    83,    29,    54,    53.70,,,  87,    57,    18,    39,    46.15,    304,    132,    172,    76.74,    32,    9,    23,    39.13,    31,    15,    16,    93.75,    30,    10,    20,    50.00,,,  88,    30,    9,    21,    42.86,    17,    6,    11,    54.55,    9,    7,    2,  350．00,    26,    17,    9,  188.89,-,-,-,-,,,  87,    6,    2,    4,    50.00,    14,    7,    7,    100.00,    5,    2,    3,  66.67,    15,    8,    7,  114.29,    2,    -,    2,   -,,,  88,    3,    2,    1,    200.00,    4,    1,    3,    33.33,    2,    1,    1,  100.00,    3,    1,    2,    50．00,    2,-,    2,-,,,  88,    5,    4,    1,  400.00,-,-,-,-,    1,    1,-,-,    8,    4,    4, 100.00,    3,    1,    2,  50.00,,,  87,-,-,-,-,    1,-,    1,-,    3,    2,    1, 200.00,    1,-,    1,-,-,-,-,-,,,  88,-,-,-,-,    1,-,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,,,  88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
  89,    40 914,    13 963,    26 951,    51.81,    38 375,    12 842,    25 533,    50.30,    104,    55,    49,    112.24,    256,    109,    147,    74.15,,,  88,    167,    44,    123,    35.77,    228,    151,    77,    196.10,    229,    98,    131,    74.81,    135,    64,    71,    90.14,    568,    183,    385,    47.53,,,  89,    57,    17,    40,    42.50,    43,    8,    35,    22.86,    258,    118,    140,    84.29,    58,    23,    35,    65.71,    61,    32,    29,  110.34,,,  88,    52,    14,    38,    36.84,    219,    97,    122,    79.51,    29,    10,    19,    52.63,    44,    24,    20,  120.00,    37,    12,    25,    48.00,,,  89,    22,    8,    14,    57.14,    18,    7,    11,    63.64,    5,    2,    3,    66.67,    31,    11,    20,    55.00,-,-,-,-,,,  88,    12,    5,    7,    71.43,    11,    2,    9,    22.22,    4,    3,    1,  300．00,    11,    2,    9,  22.22,    13,    3,    10,  30.00,,,  89,    4,    2,    2,    100.00,    1,-,    1,-,    1,-,    1,-,    7,    2,    5,    40.00,    3,    1,    2,    50.00,,,  89,    1,    1,-,-,    3,    2,    1,  200.00,    1,-,    1,-,    9,    1,    8,  12.50,    2,    1,    1, 100.00,,,  88,    2,    1,    1,  100.00,-,-,-,-,    1,-,    1,-,    1,    1,-,-,    2,    1,    1,  100.00,,,  89,    1,-,    1,-,-,-,-,-,-,-,-,-,-,-,-,-,    1,-,    1,-,,,  89,    2,    1,    1,  100.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,
90岁及以上,    101 354,    30 196,    71 158,    42.44,    94 720,    27 371,    67 349,    40.64,    125,    55,    70,    78.57,    755,    294,    461,    63.77,,,  89,    107,    32,    75,    42.67,    409,    245,    164,    149.39,    169,    74,    95,    77.89,    106,    41,    65,    63.08,    461,    175,    286,    61.19,,,90岁及以上,    99,    33,    66,    50．00,    65,    14,    51,    27.45,    728,    376,    352,  106.82,    129,    43,    86,    50.00,    174,    51,    123,    41.46,,,  89,    20,    7,    13,    53.85,    188,    89,    99,    89.90,    26,    11,    15,    73.33,    26,    16,    10,  160.00,    23,    6,    17,    35.29,,,90岁及以上,    53,    19,    34,    55.88,    53,    20,    33,    60.61,    29,    11,    18,    61.11,    52,    18,    34,    52.94,-,-,-,-,,,  89,    10,    4,    6,    66.67,    7,    3,    4,    75.00,    5,    4,    1,  400.00,    7,    1,    6,  16.67,    3,    2,    1, 200.00,,,90岁及以上,    22,    10,    12,    83.33,    4,-,    4,-,    6,    4,    2,  200.00,    15,    2,    13,    15.38,    15,    8,    7,  114.29,,,90岁及以上,    7,    1,    6,    16.67,    6,    4,    2,  200.00,    9,    5,    4, 125.00,    10,    3,    7,  42.86,    16,    8,    8, 100.00,,,  89,-,-,-,-,    1,-,    1,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,,90岁及以上,    1,-,    1,-,-,-,-,-,-,-,-,-,    1,-,    1,-,-,-,-,-,,,90岁及以上,    1,    1,-,-,-,-,-,-,    1,    1,-,-,-,-,-,-,-,-,-,-,,
,,,,,,,,,,,,,,,,,,,90岁及以上,    316,    90,    226,    39.82,    1 420,    941,    479,    196.45,    413,    154,    259,    59.46,    192,    62,    130,    47.69,    1 158,    324,    834,    38.85,,,,,,,,,,,,,,,,,,,,,,,,,,90岁及以上,    63,    25,    38,    65.79,    326,    107,    219,    48.86,    49,    14,    35,    40.00,    76,    36,    40,    90.00,    85,    23,    62,    37.10,,,,,,,,,,,,,,,,,,,,,,,,,,90岁及以上,    36,    18,    18,    100．00,    8,    3,    5,    60.00,    7,    5,    2,  250．00,    8,    -,    8,    -,    33,    19,    14, 135.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90岁及以上,    1,-,    1,-,    3,-,    3,-,    12,    9,    3, 300.00,    6,    3,    3, 100.00,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
